Step,Action,Reasoning,Observation,Reward,Done
256,north,"Okay, I've been searching for a secret door along the southern wall, but haven't found anything yet. I'm adjacent to a doorway to the north, and the upstairs is in that direction. I should probably explore the area to the north before continuing to search for a secret door to the south.

The documents mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square. I've been focusing on the southern wall, but I should also consider the possibility that there's a secret door leading to a room with the downstairs in another direction.

I'll go through the doorway to the north and explore that area.

ACTION: north","message:


language observation:
vertical wall far west
doorway near north
dark area near north
northeast room corner near northeast
vertical wall near east
southeast corner near southeast
horizontal wall near south, southwest, and northwest
gnome corpse near west
fountain near westnorthwest
tame little dog adjacent east
jackal statue adjacent northwest

cursor:
Yourself a monk
(x=14, y=12)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....@d.|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:114 Satiated                         

",0.0,False
257,read,"Okay, I've moved north through the doorway. I'm now in a corridor with a doorway to the north, a dark area to the north, a northeast room corner to the northeast, a vertical wall to the east, a southeast corner to the southeast, a horizontal wall to the south, southwest, and northwest, a gnome corpse to the west, a fountain to the westnorthwest, my tame little dog adjacent to the east, and a jackal statue adjacent to the northwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm adjacent to a doorway to the north. I should go through the doorway and explore that area.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it.

ACTION: read","message:
What do you want to read? [c or ?*]

language observation:
vertical wall far west
doorway near north
dark area near north
northeast room corner near northeast
vertical wall near east
southeast corner near southeast
horizontal wall near south, southwest, and northwest
gnome corpse near west
fountain near westnorthwest
tame little dog adjacent east
jackal statue adjacent northwest

cursor:

(x=36, y=0)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....@d.|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:114 Satiated                         

",0.0,False
258,c,"Okay, I'm in a corridor with a doorway to the north. I want to explore the area to the north, but first, I was planning to read a spellbook. I have a spellbook of sleep and a spellbook of identify. The spellbook of identify is much more useful, but I don't have it in my inventory. I must have dropped it somewhere. I should read the spellbook of sleep.

ACTION: c","message:
You begin to memorize the runes.  You know ""sleep"" quite well already.

language observation:
vertical wall far west
doorway near north
dark area near north
northeast room corner near northeast
vertical wall near east
southeast corner near southeast
horizontal wall near south, southwest, and northwest
gnome corpse near west
fountain near westnorthwest
tame little dog adjacent northeast
jackal statue adjacent northwest

cursor:
Yourself a monk
(x=14, y=12)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d.d.|                                                              
     |...%....@..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:116 Satiated                         

",0.0,False
259,north,"Previous plan:
Okay, I'm in a corridor with a doorway to the north. I was planning to read a spellbook. I have a spellbook of sleep and a spellbook of identify. The spellbook of identify is much more useful, but I don't have it in my inventory. I must have dropped it somewhere. I should read the spellbook of sleep.

I just read the spellbook of sleep, and I already know the spell quite well. There's no point in reading it again. I should go through the doorway to the north and explore that area.

ACTION: north","message:


language observation:
vertical wall far west
dark area near north
vertical wall near east and southeast
horizontal wall near south and southwest
gnome corpse near westsouthwest
fountain near west
doorway very near north
horizontal wall very near northeast and northwest
tame little dog very near south
stairs up adjacent south
jackal statue adjacent west

cursor:
Yourself a monk
(x=14, y=11)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d@..|                                                              
     |...%....<..|                                                              
     |........d..|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:117 Satiated                         

",0.0,False
260,north,"Okay, I've moved north into a dark area. I can see a doorway to the north. I have a tame little dog very near to the south, and the stairs up are also to the south. I also have a jackal statue adjacent to the west.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm adjacent to a doorway to the north. I should go through the doorway and explore that area.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should go through the doorway to the north and explore that area.

ACTION: north","message:


language observation:
vertical wall far west
dark area near north and east
doorway near east
vertical wall near southeast
tame little dog near southsoutheast
horizontal wall near south and southwest
fountain near westsouthwest
gnome corpse near westsouthwest
stairs up very near south
doorway adjacent north
horizontal wall adjacent northeast and northwest
jackal statue adjacent southwest

cursor:
Yourself a monk
(x=14, y=10)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------.---#                                                             
     |........@...#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |.........d.|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:118 Satiated                         

",0.0,False
261,north,"Okay, I've moved north again and am now in a dark area with a doorway to the north. I have a tame little dog near the southsoutheast, the stairs up very near to the south, and a jackal statue adjacent to the southwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm adjacent to a doorway to the north. I should go through the doorway and explore that area.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should go through the doorway to the north and explore that area.

The documents I retrieved are about statues, statue gargoyles, and harpies. This information isn't immediately relevant to my current situation, but it could be useful later if I encounter any of these monsters or statues. The statue information mentions that statues can contain spellbooks, which is interesting.

I should go through the doorway to the north and explore that area.

ACTION: north","message:


language observation:
horizontal wall far south and southwest
vertical wall near southeast
stairs up near south
fountain near westsouthwest
gnome corpse near westsouthwest
dark area very near north and northwest
tame little dog very near southeast
jackal statue very near southsouthwest
dark area adjacent northeast
horizontal wall adjacent east and west

cursor:
Yourself a monk
(x=14, y=9)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          #####                                                                 
     ---------@---#                                                             
     |............#                                                             
     |.....{.d..d|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:119 Satiated                         

",0.0,False
262,north,"Okay, I've moved north again and am now in a dark area. I'm adjacent to a horizontal wall to the east and west. I have a tame little dog very near the southeast, the stairs up near the south, and a jackal statue very near the southsouthwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should move north to explore.

The documents I retrieved are about statues, statue gargoyles, and harpies. This information isn't immediately relevant to my current situation, but it could be useful later if I encounter any of these monsters or statues. The statue information mentions that statues can contain spellbooks, which is interesting.

I should move north to explore.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should move north to explore.

ACTION: north","message:
You hear some noises.

language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a monk
(x=14, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:120 Satiated                         

",0.0,False
263,north,"Okay, I've moved north again and am now in a dark area. I'm adjacent to a horizontal wall to the southeast and southwest. I hear some noises. I have a tame little dog very near the southeast, the stairs up near the south, and a jackal statue very near the southsouthwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should move north to explore.

The documents I retrieved are about statues, statue gargoyles, harpies, noise, barking spiders, and monsters in SpliceHack. The noise document is relevant because I just heard some noises. It lists various actions that produce noise and wake sleeping monsters. Since I just moved, it's possible I woke up a sleeping monster. The barking spider document is probably not relevant. The SpliceHack document is also probably not relevant.

I should move north to explore.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should move north to explore.

I should check my inventory to see if I have anything useful. I have a +2 pair of leather gloves, a +1 robe, a spellbook of sleep, 2 potions of healing, 2 food rations, 6 apples, 6 oranges, and 4 fortune cookies. The potions of healing could be useful if I get hurt. The food rations, apples, and oranges could be useful if I get hungry. The fortune cookies could be useful if I want to know my fortune.

I should move north to explore.

ACTION: north","message:
It's solid stone.

language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a monk
(x=14, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:120 Satiated                         

",0.0,False
264,east,"Okay, I've run into a wall. I need to change direction. I'm in a dark area, so I don't know what's to the east or west. I should try moving east.

The noise document is relevant because I heard some noises earlier. It lists various actions that produce noise and wake sleeping monsters. Since I just moved, it's possible I woke up a sleeping monster.

I should move east to explore.

ACTION: east","message:
It's solid stone.

language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a monk
(x=14, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:120 Satiated                         

",0.0,False
265,west,"Okay, I've run into a wall again. I need to change direction. I'm in a dark area, so I don't know what's to the east or west. I tried moving east and hit a wall. I should try moving west.

The noise document is relevant because I heard some noises earlier. It lists various actions that produce noise and wake sleeping monsters. Since I just moved, it's possible I woke up a sleeping monster.

The monster document lists various monsters. I should be aware of the monsters that are likely to be on this level, such as kobolds, rats, and jackals.

I should move west to explore.

ACTION: west","message:


language observation:
vertical wall near southeast
stairs up near southsoutheast
jackal statue near south
fountain near southsouthwest
gnome corpse near southwest
dark area near west
dark area very near east
dark area adjacent north, northeast, and northwest
doorway adjacent southeast
horizontal wall adjacent south and southwest

cursor:
Yourself a monk
(x=13, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ###@#                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:121 Satiated                         

",0.0,False
266,search,"Okay, I've moved west again. I'm still in a dark area. I'm adjacent to a horizontal wall to the south and southwest. I have a tame little dog very near the southeast, the stairs up near the southsoutheast, and a jackal statue near the south.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should search for secret doors.

The documents I retrieved are about monsters and unique monsters. The monster document lists various monsters. I should be aware of the monsters that are likely to be on this level, such as kobolds, rats, and jackals. The unique monster document lists various unique monsters. I'm unlikely to encounter any of these unique monsters on this level.

I should search for secret doors.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should search for secret doors.

I should search for secret doors.

ACTION: search","message:


language observation:
vertical wall near southeast
stairs up near southsoutheast
jackal statue near south
fountain near southsouthwest
gnome corpse near southwest
dark area near west
dark area very near east
dark area adjacent north, northeast, and northwest
doorway adjacent southeast
horizontal wall adjacent south and southwest

cursor:
Yourself a monk
(x=13, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ###@#                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:122 Satiated                         

",0.0,False
267,east,"Okay, I've searched for secret doors and nothing was found. I'm still in a dark area. I'm adjacent to a horizontal wall to the south and southwest. I have a tame little dog very near the southeast, the stairs up near the southsoutheast, and a jackal statue near the south.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should move to a different location and search again.

The documents I retrieved are about monsters, unique monsters, and monsters in SpliceHack. The monster document lists various monsters. I should be aware of the monsters that are likely to be on this level, such as kobolds, rats, and jackals. The unique monster document lists various unique monsters. I'm unlikely to encounter any of these unique monsters on this level. The SpliceHack document is not relevant.

I should move to a different location and search again. I'll move east and search again.

ACTION: east","message:


language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a monk
(x=14, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:123 Satiated                         

",0.0,False
268,search,"Okay, I've moved east again. I'm back in the same dark area. I'm adjacent to a horizontal wall to the south and southwest. I have a tame little dog very near the southeast, the stairs up near the south, and a jackal statue near the southsouthwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should search for secret doors.

The documents I retrieved are about monsters and unique monsters. The monster document lists various monsters. I should be aware of the monsters that are likely to be on this level, such as kobolds, rats, and jackals. The unique monster document lists various unique monsters. I'm unlikely to encounter any of these unique monsters on this level.

I should search for secret doors.

I have a spellbook of sleep. I also have a spellbook of identify. The spellbook of identify is very useful. I should read it. However, I don't have the spellbook of identify in my inventory. I must have dropped it somewhere.

I should search for secret doors.

I should search for secret doors.

I'm in a dark area, so I can't see what's to the north. I should search for secret doors.

I should search for secret doors.

ACTION: search","message:


language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a monk
(x=14, y=8)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:124 Satiated                         

",0.0,False
269,read,"Okay, I've searched for secret doors and nothing was found. I'm still in a dark area. I'm adjacent to a horizontal wall to the south and southwest. I have a tame little dog very near the southeast, the stairs up near the south, and a jackal statue near the southsouthwest.

My goal is to find the downstairs. I should explore the area to the north.

The documents mention staircases. I see the upstairs to the south. I should look for the downstairs. The documents also mention that staircases are never hidden, but the rooms containing them may be behind a secret door or hidden corridor square.

I'm in a dark area, so I can't see what's to the north. I should move to a different location and search again.

The documents I retrieved are about monsters and unique monsters. The monster document lists various monsters. I should be aware of the monsters that are likely to be on this level, such as kobolds, rats, and jackals. The unique monster document lists various unique monsters. I'm unlikely to encounter any of these unique monsters on this level.

I should move to a different location and search again. I'll move east and search again.

I just checked my inventory. I have a spellbook of sleep. I should read it.

I should read the spellbook of sleep.

ACTION: read","message:
What do you want to read? [c or ?*]

language observation:
horizontal wall far south
stairs up near south
jackal statue near southsouthwest
fountain near southwest
gnome corpse near westsouthwest
dark area near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:

(x=36, y=0)

map:
                                                                                
                                                                                
                                                                                
      .                                                                         
       .                                                                        
                                                                                
         ##                                                                     
          ####@                                                                 
     ---------.---#                                                             
     |............#                                                             
     |.....{.d...|                                                              
     |...%....<..|                                                              
     |...........|                                                              
     |...........|                                                              
     -------------                                                              
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18 Dx:16 Co:10 In:8 Wi:14 Ch:9 Neutral S:10   
Dlvl:1 $:0 HP:15(15) Pw:4(4) AC:4 Xp:1/0 T:124 Satiated                         

",0.0,False
